School_ID;Name;Places_19_20;Reg_19_20;Reg_ESB_19_20;Aufnahme_19_20;Ablehnung_19_20;Places_20_21;Reg_20_21;Reg_ESB_20_21;Aufnahme_20_21;Ablehnung_20_21;HIN_Wechselwunsch_Total_19_20;HIN_Wechselwunsch_In_Bezirk_19_20;HIN_Wechselwunsch_Aus_a_Bezirk_19_20;AUS_Wechselwunsch_Total_19_20;AUS_Wechselwunsch_In_Bezirk_19_20;AUS_Wechselwunsch_Aus_a_Bezirk_19_20;HIN_Wechselwunsch_Total_20_21;HIN_Wechselwunsch_In_Bezirk_20_21;HIN_Wechselwunsch_Aus_a_Bezirk_20_21;HIN_Wechselwunsch_Aufnahme_20_21;HIN_Wechselwunsch_Ablehung_20_21;AUS_Wechselwunsch_Total_20_21;AUS_Wechselwunsch_In_Bezirk_20_21;AUS_Wechselwunsch_Aus_a_Bezirk_20_21;AUS_Wechselwunsch_Aufnahme_20_21;AUS_Wechselwunsch_Ablehung_20_21;acceptance_ratio_19_20;acceptance_ratio_20_21;exit_rate_19_20;exit_rate_20_21;inbound_rate_19_20;inbound_rate_20_21;Wechselwunsch_balance_19_20;Wechselwunsch_balance_20_21;ESB_capacity_balance_2019_20;ESB_capacity_balance_2020_21;X;Y;FID;GmlID;SCHULNAME;SCHULART;TRAEGER;ZWEIG_01;ZWEIG_02;ZWEIG_03;ZWEIG_04;BEZIRK;ORTSTEIL;F_PLZ;ADRESSE;TELEFON;F_FAX;F_EMAIL;INTERNET;LEITUNG;lon;lat
09G24;Müggelsee-Schule;91;82;;;;79;85;;;;;;"";;;;;;;;;;;;;;111;93;;;;;;;;;15.16987631;68.820073239;415;s_schulen.09G24;Müggelsee-Schule (Grundschule);Grundschule;Bezirk;Grundschule;"";"";"";Treptow-Köpenick;Friedrichshagen;12587;Aßmannstr. 63;6458806;6455478;"<a href=""""mailto:info@mueggelsee-grundschule.de"""">info@mueggelsee-grundschule.de</a>";"<A HREF=""""http://www.mueggelsee-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Klaus-Peter Schreiber;13.6406056;52.461374
09G25;Müggelschlößchen-Grundschule;78;54;;;;52;53;;;;;;"";;;;;;;;;;;;;;144;98;;;;;;;;;15.146110906;68.799372004;414;s_schulen.09G25;Müggelschlößchen-Schule (Grundschule);Grundschule;Bezirk;Grundschule;"";"";"";Treptow-Köpenick;Köpenick;12559;Alfred-Randt-Str. 56;6543102;6543124;"<a href=""""mailto:mueggelschloesschen-schule@t-online.de"""">mueggelschloesschen-schule@t-online.de</a>";"<A HREF=""""http://www.ms-schule.de"""" TARGET=""""Schulen"""">zur Website</a>";Susanne Bohr;13.6059104;52.4388397
09G26;Schule an den Püttbergen;106;95;;;;110;106;;;;;;"";;;;;;;;;;;;;;112;104;;;;;;;;;15.254137247;68.789205756;552;s_schulen.09G26;Schule an den Püttbergen (Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Treptow-Köpenick;Rahnsdorf;12589;Fürstenwalder Allee 182;6489278;65017004;"<a href=""""mailto:sekretariat@gsandenpuettbergen.cidsnet.de"""">sekretariat@gsandenpuettbergen.cidsnet.de</a>";"<A HREF=""""http://www.puettbergen.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Karin Salender;13.7039685;52.4484962
09G27;Friedrichshagener Schule;104;88;;;;104;107;;;;;;"";;;;;;;;;;;;;;118;97;;;;;;;;;15.163257526;68.827330278;149;s_schulen.09G27;Friedrichshagener Schule (Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Treptow-Köpenick;Friedrichshagen;12587;Peter-Hille-Str. 7;6455411;6455395;"<a href=""""mailto:friehagrund@t-online.de"""">friehagrund@t-online.de</a>";"<A HREF=""""http://www.friedrichshagener-grundschule.cids"""" TARGET=""""Schulen"""">zur Website</a>";Yvonne Dunkel;13.6213993;52.4546294
09G29;Schmöckwitzer Insel-Schule;52;36;;;;52;65;;;;;;"";;;;;;;;;;;;;;144;80;;;;;;;;;15.192343157;68.684853508;509;s_schulen.09G29;Schmöckwitzer Insel-Schule (Grundschule);Grundschule;Bezirk;Grundschule;"";"";"";Treptow-Köpenick;Schmöckwitz;12527;Adlergestell 776;6758444;6758888;"<a href=""""mailto:grundschule-schmoeckwitz@gmx.de"""">grundschule-schmoeckwitz@gmx.de</a>";"<A HREF=""""http://www.schmoeckwitzer-gs.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Kerstin Sander;13.6482604;52.3759096
09G30;Kiefholz-Grundschule;60;77;;;;82;124;;;;;;"";;;;;;;;;;;;;;78;66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.4560378;52.4862455
09G31;31. Grundschule;;;;;;52;37;;;;;;;;;;;;;;;;;;;;;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5323684;52.4593778
09K02;Anna-Seghers-Schule;96;142;;;;96;133;;;;;;;;;;;;;;;;;;;;68;72;;;;;;;;;15.082143655;68.791938796;24;s_schulen.09K02;Anna-Seghers-Schule (Gemeinschaftsschule);Integrierte Sekundarschule;Bezirk;Integrierte Sekundarschule;Grundschule;"";"";Treptow-Köpenick;Adlershof;12489;Radickestr. 43;6774766;6774713;"<a href=""""mailto:kontakt@anna-seghers-os.de"""">kontakt@anna-seghers-os.de</a>";"<A HREF=""""http://www.anna-seghers-os.de"""" TARGET=""""Schulen"""">zur Website</a>";Angelika Jurczyk;13.548506;52.4355862
09K07;Sophie-Brahe-Schule;52;50;;;;51;56;;;;;;;;;;;;;;;;;;;;104;91;;;;;;;;;15.004234377;68.87720123;579;s_schulen.09K07;Sophie-Brahe-Schule (Gemeinschaftsschule);Integrierte Sekundarschule;Bezirk;Integrierte Sekundarschule;Grundschule;"";"";Treptow-Köpenick;Plänterwald;12435;Am Plänterwald 17;53633950;536339519;"<a href=""""mailto:sophie-brahe-schule@gmx.de"""">sophie-brahe-schule@gmx.de</a>";"<A HREF=""""http://www.sophie-brahe-schule.de"""" TARGET=""""Schulen"""">zur Website</a>";Steffen Wiegleb;13.4697778;52.4839855
09K09;Grünauer Schule;80;88;;;;80;90;;;;;;;;;;;;;;;;;;;;91;89;;;;;;;;;15.112745826;68.763065227;171;s_schulen.09K09;Grünauer Schule (Gemeinschaftsschule);Integrierte Sekundarschule;Bezirk;Integrierte Sekundarschule;Grundschule;"";"";Treptow-Köpenick;Grünau;12527;Walchenseestr. 40;6744540;67820026;"<a href=""""mailto:sekretariat@gruenauer-schule.de"""">sekretariat@gruenauer-schule.de</a>";"<A HREF=""""http://www.gruenauer-schule.de"""" TARGET=""""Schulen"""">zur Website</a>";Sabine Scholze;13.5761414;52.4193392
10G03;Selma-Lagerlöf-Grundschule;88;69;84;11;2;65;79;44;22;14;35;35;"";12;11;1;36;35;1;22;14;14;9;4;13;1;128;82;14;22;40;55;26;34;4;44;15.106046014;69.034329719;571;s_schulen.10G03;Selma-Lagerlöf-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12689;Wörlitzer Str. 31;9309544;9339443;"<a href=""""mailto:slagerloefg@aol.com"""">slagerloefg@aol.com</a>";"<A HREF=""""http://www.slgs.de"""" TARGET=""""Schulen"""">zur Website</a>";Volker Vettorazzi;13.5719271;52.5644951
10G04;Falken-Grundschule;67;41;53;5;1;80;47;35;12;;16;14;2;6;4;2;12;11;1;12;;5;2;3;3;2;163;170;9;6;24;15;15;9;14;32;15.090835352;69.03099674;128;s_schulen.10G04;Falken-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12689;Geraer Ring 2;93022319;9328069;"<a href=""""mailto:Falken-Grundschule.cids@t-online.de"""">Falken-Grundschule.cids@t-online.de</a>";"<A HREF=""""http://www.falken-grundschule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Jutta Höxtermann;13.556357;52.5659205
10G05;Ebereschen-Grundschule;79;59;45;15;7;48;53;44;5;4;6;6;"";22;16;6;9;9;;5;4;17;16;1;13;4;134;91;28;35;8;19;-20;-17;34;35;15.109406757;69.027532068;103;s_schulen.10G05;Ebereschen-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12689;Borkheider Str. 27;9309511;93497955;"<a href=""""mailto:ebereschen-gs@hotmail.de"""">ebereschen-gs@hotmail.de</a>";"<A HREF=""""http://ebereschengs.sharepoint.com"""" TARGET=""""Schulen"""">zur Website</a>";Bernd-Roland Fromm;13.5729514;52.5639934
10G07;Karl-Friedrich-Friesen-Grundschule;75;84;74;7;2;75;96;60;15;21;38;38;"";8;3;5;36;36;;15;21;11;8;3;9;2;89;78;11;15;51;48;40;33;1;15;15.099407002;69.007656497;323;s_schulen.10G07;Karl-Friedrich-Friesen-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12687;Max-Herrmann-Str. 5;9328095;93492519;"<a href=""""mailto:K.-F.-Friesen-Grundschule@t-online.de"""">K.-F.-Friesen-Grundschule@t-online.de</a>";"";Manuela Kompa;13.5643201;52.5535304
10G08;Wilhelm-Busch-Grundschule;111;99;85;18;10;100;90;82;8;;13;12;1;28;22;6;8;8;;8;;30;29;1;17;13;112;111;25;30;12;8;-14;-22;26;29;15.118640229;69.007379731;630;s_schulen.10G08;Wilhelm-Busch-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12679;Parsteiner Ring 24;9309587;93491017;"<a href=""""mailto:Wilhelm-Busch-GS@t-online.de"""">Wilhelm-Busch-GS@t-online.de</a>";"";Marina Kutzke;13.5813763;52.5532469
10G09;Grundschule am Bürgerpark;119;126;109;24;12;121;109;87;22;;14;14;"";38;29;9;22;22;;22;;38;34;4;30;8;94;111;32;31;12;18;-20;-13;10;32;15.100343035;69.003165833;179;s_schulen.10G09;Grundschule am Bürgerpark;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12679;Jan-Petersen-Str. 18B;9309864;93663960;"<a href=""""mailto:buergerpark-grundschule.cids@t-online.de"""">buergerpark-grundschule.cids@t-online.de</a>";"<A HREF=""""http://www.gs-am-buergerpark.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Ute Ebel;13.56569;52.55062
10G10;Peter-Pan-Grundschule;92;92;84;12;7;96;73;61;12;;5;3;2;20;17;3;12;12;;12;;8;7;1;6;2;100;132;22;8;5;12;-16;4;8;31;15.086099871;68.998498237;453;s_schulen.10G10;Peter-Pan-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12679;Stolzenhagener Str. 9;9358038;93668361;"<a href=""""mailto:ppg10G10@gmx.de"""">ppg10G10@gmx.de</a>";"<A HREF=""""http://www.peter-pan-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Andreas Marburg;13.5520505;52.5481636
10G11;Grundschule an der Mühle;100;94;95;5;7;100;107;87;12;8;14;14;"";15;10;5;20;20;;12;8;15;15;;6;9;106;93;15;15;14;20;-1;5;5;13;15.101425046;68.983038795;214;s_schulen.10G11;Grundschule an der Mühle;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12685;Kienbergstr. 59;5416028;5415108;"<a href=""""mailto:email@grundschule-muehle.de"""">email@grundschule-muehle.de</a>";"";Roswitha Regensburg;13.5657856;52.5397611
10G12;Grundschule an der Geißenweide;104;80;90;4;6;96;89;71;18;;19;19;"";11;9;2;18;18;;18;;10;6;4;4;6;130;108;11;10;18;19;8;8;14;33;15.086242477;68.979539316;212;s_schulen.10G12;Grundschule an der Geißenweide;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12685;Amanlisweg 40;5429057;54986513;"<a href=""""mailto:grundschule.geissenweide.cids@t-online.de"""">grundschule.geissenweide.cids@t-online.de</a>";"<A HREF=""""http://www.geissenweide.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Monika Rudolph;13.5521051;52.5377441
10G13;Johann-Strauß-Grundschule;113;108;117;5;1;112;134;94;15;25;29;27;2;4;2;2;40;39;1;15;25;6;3;3;3;3;105;84;4;5;26;36;22;30;-4;19;15.094724366;68.965432388;316;s_schulen.10G13;Johann-Strauss-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Biesdorf;12683;Cecilienstr. 81;5418166;53029950;"<a href=""""mailto:johannstrauss@online.de"""">johannstrauss@online.de</a>";"<A HREF=""""http://www.strauss.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Anett Marciniak;13.5596796;52.5298184
10G14;Grundschule unter dem Regenbogen;140;167;121;32;8;134;96;92;4;;10;8;2;40;11;29;4;2;2;4;;35;30;5;25;10;84;140;29;26;7;3;-21;-23;19;48;15.075293824;68.964780526;230;s_schulen.10G14;Grundschule unter dem Regenbogen;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Marzahn;12681;Murtzaner Ring 37;54989880;54989880116;"<a href=""""mailto:G._unter_dem_Regenbogen@web.de"""">G._unter_dem_Regenbogen@web.de</a>";"<A HREF=""""http://www.grundschule-unterm-regenbogen.de"""" TARGET=""""Schulen"""">zur Website</a>";Christiane Knoppick;13.5426078;52.5297298
10G16;Grundschule am Fuchsberg;104;103;105;10;;104;109;103;1;5;6;3;3;9;3;6;6;5;1;1;5;14;5;9;13;1;101;95;9;13;6;6;-3;-8;-1;1;15.090422176;68.892932099;184;s_schulen.10G16;Grundschule am Fuchsberg;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Biesdorf;12683;Dankratweg 19;5142954;51068776;"<a href=""""mailto:Grundschule_am_Fuchsberg.cids@t-online.de"""">Grundschule_am_Fuchsberg.cids@t-online.de</a>";"<A HREF=""""http://www.g-am-fuchsberg.cidsnet.de/"""" TARGET=""""Schulen"""">zur Website</a>";Birgit Feig;13.5519586;52.4903114
10G17;Beatrix-Potter-Grundschule;135;111;116;9;6;111;95;93;;2;12;11;1;14;11;3;2;2;;;2;25;23;2;11;14;122;117;10;23;9;2;-1;-21;19;42;15.127792178;68.996387108;38;s_schulen.10G17;Beatrix-Potter-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12629;Ludwigsfelder Str. 7;9939018;99285192;"<a href=""""mailto:beatrix-potter-schule-sekr@web.de"""">beatrix-potter-schule-sekr@web.de</a>";"<A HREF=""""http://www.beatrix-potter-grundschule.cidsnet"""" TARGET=""""Schulen"""">zur Website</a>";Roswitha Lingnau;13.5893977;52.5468694
10G18;Pusteblume-Grundschule;163;152;161;9;3;150;137;139;6;22;19;19;"";13;9;4;28;28;;6;22;13;10;3;9;4;107;109;8;9;12;19;4;10;2;24;15.139539512;68.988206987;464;s_schulen.10G18;Pusteblume-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12627;Kastanienallee 118;9951872;99284974;"<a href=""""mailto:pusteblume-grundschule.cids@t-online.de"""">pusteblume-grundschule.cids@t-online.de</a>";"<A HREF=""""http://www.pusteblume.cidsnet.de/"""" TARGET=""""Schulen"""">zur Website</a>";Karsten Rust;13.6001853;52.5424672
10G19;Bücherwurm-Grundschule;106;87;93;4;4;95;83;76;7;;;;;;;;;;;;;;;;;;122;114;;;;;;;13;30;15.171871147;68.98482241;61;s_schulen.10G19;Bücherwurm-Schule am Weiher (Grundschule);Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12627;Eilenburger Str. 1;9918148;99283512;"<a href=""""mailto:buecherwurm-grundschule@t-online.de"""">buecherwurm-grundschule@t-online.de</a>";"<A HREF=""""http://www.buecherwurm-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Egbert Erdmann;13.6293619;52.5405846
10G21;W.-Amadeus-Mozart-Grundschule;125;140;92;41;16;79;122;115;1;6;;;;;;;;;;;;;;;;;89;65;;;;;;;33;10;;;;;;;;;;;;;;;;;;;;;13.5965726;52.5368061
10G22;Kolibri-Grundschule;150;132;115;13;4;150;159;135;12;12;23;23;"";17;17;;24;24;;12;12;23;17;6;13;10;114;94;11;15;15;16;4;1;35;15;15.160559955;68.970174633;339;s_schulen.10G22;Kolibri-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12627;Schönewalder Str. 9;9989232;94395872;"<a href=""""mailto:Kolibri-Grundschule@freenet.de"""">Kolibri-Grundschule@freenet.de</a>";"<A HREF=""""http://www.kolibri-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Gudrun Hennig;13.613039;52.5379498
10G25;Grundschule am Schleipfuhl;150;170;102;38;;115;123;120;;3;4;4;"";42;39;3;3;3;;;3;28;26;2;17;11;88;93;28;24;3;3;-25;-22;48;30;15.148535718;68.963574916;198;s_schulen.10G25;Grundschule am Schleipfuhl;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12627;Nossener Str. 85;9917101;99278631;"<a href=""""mailto:Schulleitungsbereich@web.de"""">Schulleitungsbereich@web.de</a>";"<A HREF=""""http://www.Grundschule-am-Schleipfuhl.de"""" TARGET=""""Schulen"""">zur Website</a>";Martina Roth;13.6081858;52.5288775
10G26;Friedrich-Schiller-Grundschule;52;64;51;5;;52;60;49;3;18;16;15;1;7;6;1;21;19;2;3;18;7;5;2;4;3;81;87;13;13;31;40;17;27;1;3;15.156222386;68.931303809;147;s_schulen.10G26;Friedrich-Schiller-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Mahlsdorf;12623;An der Schule 13-17;5668913;56593680;"<a href=""""mailto:fsg-seki@web.de"""">fsg-seki@web.de</a>";"";Falk Gläser;13.6151754;52.511277
10G28;Grundschule am Hollerbusch;125;145;119;26;4;125;123;103;9;11;27;27;"";32;29;3;20;20;;9;11;29;23;6;12;17;86;102;26;23;22;16;-4;-7;6;22;15.13398401;68.957716067;186;s_schulen.10G28;Grundschule am Hollerbusch;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12619;Erich-Kästner-Str. 64;5615085;55159433;"<a href=""""mailto:28g@arcor.de"""">28g@arcor.de</a>";"<A HREF=""""http://www.hollerbusch.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Karin Ronneberger;13.5951619;52.5258982
10G29;Grundschule an der Wuhle;135;135;116;17;7;151;144;139;2;3;18;18;"";26;23;3;5;5;;2;3;35;33;2;15;20;100;105;19;23;13;3;-6;-20;19;-4;15.118068325;68.949164371;217;s_schulen.10G29;Grundschule an der Wuhle;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Hellersdorf;12619;Teterower Ring 79;5612127;56297918;"<a href=""""mailto:grundschulea.d.wuhle@gmx.de"""">grundschulea.d.wuhle@gmx.de</a>";"<A HREF=""""http://www.grundschuleanderwuhle.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Hannelore Neumann;13.5806862;52.5212191
10G30;Mahlsdorfer-Grundschule;105;104;105;3;;88;91;81;4;6;;;;;;;;;;;;;;;;;101;97;;;;;;;0;24;15.172055335;68.950456453;378;s_schulen.10G30;Mahlsdorfer Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Mahlsdorf;12623;Feldrain 47;5627059;54712132;"<a href=""""mailto:Mahlsdorfer-Grundschule@web.de"""">Mahlsdorfer-Grundschule@web.de</a>";"<A HREF=""""http://www.mahlsdorfer-g.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Gabriele Waschnik;13.628978;52.5220465
10G31;Franz-Carl-Archard-Grundschule;69;76;68;3;1;72;54;39;15;;;;;;;;;;;;;;;;;;91;133;;;;;;;1;30;15.122874298;68.924979821;138;s_schulen.10G31;Franz-Carl-Achard-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Kaulsdorf;12621;Adolfstr. 25;5677339;56591226;"<a href=""""mailto:info@achard-grundschule.org"""">info@achard-grundschule.org</a>";"<A HREF=""""http://www.achard-grundschule.org"""" TARGET=""""Schulen"""">zur Website</a>";Mario Zimmermann;13.5851472;52.5079479
10G32;Kiekemal-Grundschule;104;94;90;7;;130;121;108;3;10;;;;;;;;;;;;;;;;;111;107;;;;;;;14;-4;15.150042036;68.899292452;334;s_schulen.10G32;Kiekemal-Schule (Grundschule);Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Mahlsdorf;12623;Hultschiner Damm 219;56597840;56597841;"<a href=""""mailto:kiekemal.grundschule@t-online.de"""">kiekemal.grundschule@t-online.de</a>";"";Katrin Bloch;13.6091374;52.4940529
10G33;Ulmen-Grundschule;107;96;96;9;1;108;99;86;13;;13;12;1;8;4;4;13;9;4;13;;18;15;3;7;11;111;109;7;17;12;12;5;-5;11;21;15.117578438;68.884462238;606;s_schulen.10G33;Ulmen-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Marzahn-Hellersdorf;Kaulsdorf;12621;Ulmenstr. 79-85;5677052;56591144;"<a href=""""mailto:ulmengrundschule-sek@gmx.de"""">ulmengrundschule-sek@gmx.de</a>";"<A HREF=""""http://www.ulmen-g.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Doris Hörtz;13.5803792;52.4859416
10G34;Schule am grünen Stadtrand;48;43;40;11;1;48;54;46;2;6;7;7;"";12;11;1;8;8;;2;6;12;11;1;9;3;112;89;25;25;15;17;-10;-8;8;2;;;;;;;;;;;;;;;;;;;;;13.561932;52.5697247
10K10;Gretel-Bergmann-Gemeinschaftsschule;102;78;92;4;10;72;94;70;24;;;;;;;;;;;;;;;;;;131;77;;;;;;;10;32;15.135560034;68.977774264;638;s_schulen.10K10;Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule);Integrierte Sekundarschule;Bezirk;Integrierte Sekundarschule;Grundschule;"";"";Marzahn-Hellersdorf;Hellersdorf;12627;Cottbusser Str. 23;5612026;56294585;"<a href=""""mailto:mozart-schule-gemeinschaftsschule@gmx.de"""">mozart-schule-gemeinschaftsschule@gmx.de</a>";"<A HREF=""""http://www.wam-schule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Sibylle Stottmeyer;13.5965726;52.5368061
10K11;Marcana-Schule (Gemeinschaftsschule);72;72;52;28;3;110;54;40;14;;;;;;;;;;;;;;;;;;100;204;;;;;;;20;32;;;;;;;;;;;;;;;;;;;;;13.5650075;52.5637719
11G01;Sonnenuhr-Schule;75;98;65;65;;75;86;85;70;;22;22;"";20;7;13;19;16;3;11;8;12;3;9;8;4;77;87;27;16;29;25;3;9;10;-10;14.991428429;68.963770158;578;s_schulen.11G01;Sonnenuhr-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Fennpfuhl;10369;Franz-Jacob-Str. 33;9752028;97895304;"<a href=""""mailto:Sonnenuhr.Grundschule.cids@t-online.de"""">Sonnenuhr.Grundschule.cids@t-online.de</a>";"<A HREF=""""http://www.sonnenuhr-schule.de"""" TARGET=""""Schulen"""">zur Website</a>";Cornelia Dethloff;13.4670691;52.5291527
11G02;Schule am Roederplatz;125;132;46;46;;192;124;100;92;;23;22;1;55;33;22;25;25;;24;1;53;28;25;37;12;95;155;44;28;18;13;-26;-15;79;25;15.008301429;68.963305911;193;s_schulen.11G02;Grundschule am Roederplatz;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Fennpfuhl;10367;Bernhard-Bästlein-Str. 22;9721419;97609379;"<a href=""""mailto:sekretariat-gs-am-roederplatz@t-online.de"""">sekretariat-gs-am-roederplatz@t-online.de</a>";"<A HREF=""""http://www.gs-am-roederplatz.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Ute Daunke;13.48214;52.52899
11G03;Schule im Gutspark;75;72;42;42;;75;99;87;75;;27;27;"";18;6;12;22;22;;11;10;21;13;8;21;;104;76;24;28;36;29;12;1;33;-12;15.009254497;68.951709232;223;s_schulen.11G03;Grundschule im Gutspark;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Lichtenberg;10367;Josef-Orlopp-Str. 20;5588170;5578184;"<a href=""""mailto:gs-im-gutspark@t-online.de"""">gs-im-gutspark@t-online.de</a>";"<A HREF=""""http://www.grundschule-im-gutspark.de"""" TARGET=""""Schulen"""">zur Website</a>";Astrid Blasz;13.48307;52.52237
11G05;Schule auf dem lichten Berg;135;167;104;104;;325;198;187;129;;7;6;1;43;28;15;13;13;;13;;46;39;7;33;13;81;164;32;14;5;4;-27;-10;31;-52;15.021719398;68.941564771;218;s_schulen.11G05;Grundschule auf dem lichten Berg;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Lichtenberg;10365;Atzpodienstr. 19;5558219;55496960;"<a href=""""mailto:atzpodien-19@versanet.de"""">atzpodien-19@versanet.de</a>";"<A HREF=""""http://www.gs-lichtenberg-berlin.de"""" TARGET=""""Schulen"""">zur Website</a>";Beate Natusch;13.4942948;52.5169195
11G06;Adam-Ries-Schule;107;119;81;81;;250;115;114;88;;3;2;1;21;12;9;2;;2;2;;25;13;12;21;4;90;217;20;10;3;1;-17;-9;26;-7;15.063602823;68.931373384;2;s_schulen.11G06;Adam-Ries-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Friedrichsfelde;10315;Alt-Friedrichsfelde 66;5135123;51009519;"<a href=""""mailto:sekretariat-11g06@gmx.de"""">sekretariat-11g06@gmx.de</a>";"<A HREF=""""http://www.riesg.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Hans Strempel;13.5318701;52.5114519
11G07;Hermann-Gmeiner-Schule;125;158;90;90;;100;157;68;68;;2;2;"";76;29;47;4;3;1;4;;74;38;36;61;13;79;64;61;74;2;4;-59;-70;35;57;15.012531647;68.928768419;284;s_schulen.11G07;Hermann-Gmeiner-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Lichtenberg;10365;Harnackstr. 17;5598291;55151567;"<a href=""""mailto:sekretariat-gmeinergs@t-online.de"""">sekretariat-gmeinergs@t-online.de</a>";"<A HREF=""""http://www.gmeinergs.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Uta Schröder;13.48594;52.5101
11G08;Robinson-Schule;96;121;71;71;;52;65;52;48;;21;19;2;45;22;23;25;25;;9;16;25;22;3;19;6;79;80;47;48;22;48;-25;0;25;44;15.028979096;68.92830577;487;s_schulen.11G08;Robinson-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Rummelsburg;10317;Wönnichstr. 7;5228089811;5228089814;"<a href=""""mailto:rob11g08@t-online.de"""">rob11g08@t-online.de</a>";"<A HREF=""""http://robinson-grundschule-berlin.de"""" TARGET=""""Schulen"""">zur Website</a>";Uta Schulze;13.484745;52.4985439
11G09;Bürgermeister-Ziethen-Schule;125;142;100;100;;125;156;115;115;;20;16;4;34;19;15;11;11;;11;;36;30;6;31;5;88;80;27;29;16;9;-11;-20;25;10;15.046707343;68.925359838;63;s_schulen.11G09;Bürgermeister-Ziethen-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Lichtenberg;Friedrichsfelde;10315;Massower Str. 39;5251434;51062830;"<a href=""""mailto:ziethen-g@t-online.de"""">ziethen-g@t-online.de</a>";"<A HREF=""""http://www.ziethen-g.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Frank Baum;13.51665;52.50818
